Amplitude,Width,Visible time,From_left,Run,Time,Dx,Dy
1280,40,0.5,True,11,15,88,10
1280,40,0.5,True,11,16,31,3
1280,40,0.5,True,11,17,1,1
1280,40,0.5,True,11,18,0,0
1280,40,0.5,True,11,19,-9,0
1280,40,0.5,True,11,20,-39,0
1280,40,0.5,True,11,21,-61,0
1280,40,0.5,True,11,22,-74,-6
1280,40,0.5,True,11,23,-51,-5
1280,40,0.5,True,11,24,-45,-3
1280,40,0.5,True,11,25,-67,3
1280,40,0.5,True,11,26,-120,14
1280,40,0.5,True,11,27,-113,23
1280,40,0.5,True,11,28,-109,34
1280,40,0.5,True,11,29,-142,66
1280,40,0.5,True,11,30,-159,113
1280,40,0.5,True,11,31,-115,122
1280,40,0.5,True,11,32,-97,96
1280,40,0.5,True,11,33,-88,37
1280,40,0.5,True,11,34,-34,16
1280,40,0.5,True,11,35,-16,8
1280,40,0.5,True,11,36,-2,-2
1280,40,0.5,True,11,37,-27,-12
1280,40,0.5,True,11,38,-52,-9
1280,40,0.5,True,11,39,-48,-3
1280,40,0.5,True,11,40,-18,-1
1280,40,0.5,True,11,41,-17,0
1280,40,0.5,True,11,42,-32,0
1280,40,0.5,True,11,43,-22,-3
1280,40,0.5,True,11,44,-10,-1
1280,40,0.5,True,11,45,-2,0
1280,40,0.5,True,11,46,-13,0
1280,40,0.5,True,11,47,-20,1
1280,40,0.5,True,11,48,-5,0
1280,40,0.5,True,11,49,-8,1
1280,40,0.5,True,11,50,-1,0
1280,40,0.5,True,11,51,0,0
1280,40,0.5,True,11,52,0,0
1280,40,0.5,True,11,53,0,0
1280,40,0.5,True,11,54,0,0
1280,40,0.5,True,11,55,0,0
1280,40,0.5,True,11,56,0,0
1280,40,0.5,True,11,57,0,0
1280,40,0.5,True,11,58,0,0
1280,40,0.5,True,11,59,0,0
1280,40,0.5,True,11,60,11,-4
1280,40,0.5,True,11,61,32,-10
1280,40,0.5,True,11,62,40,-14
1280,40,0.5,True,11,63,55,-27
1280,40,0.5,True,11,64,86,-60
1280,40,0.5,True,11,65,62,-67
1280,40,0.5,True,11,66,32,-62
1280,40,0.5,True,11,67,13,-42
1280,40,0.5,True,11,68,5,-31
1280,40,0.5,True,11,69,2,-23
1280,40,0.5,True,11,70,-3,-22
1280,40,0.5,True,11,71,-3,-8
1280,40,0.5,True,12,0,1,0
1280,40,0.5,True,12,1,30,-3
1280,40,0.5,True,12,2,83,-10
1280,40,0.5,True,12,3,171,-17
1280,40,0.5,True,12,4,198,-15
1280,40,0.5,True,12,5,236,-10
1280,40,0.5,True,12,6,248,-6
1280,40,0.5,True,12,7,277,-4
1280,40,0.5,True,12,8,213,-4
1280,40,0.5,True,12,9,179,-4
1280,40,0.5,True,12,10,145,-3
1280,40,0.5,True,12,11,108,-1
1280,40,0.5,True,12,12,45,-1
1280,40,0.5,True,12,13,10,1
1280,40,0.5,True,12,14,10,1
1280,40,0.5,True,12,15,22,1
1280,40,0.5,True,12,16,29,1
1280,40,0.5,True,12,17,49,2
1280,40,0.5,True,12,18,66,0
1280,40,0.5,True,12,19,44,0
1280,40,0.5,True,12,20,34,0
1280,40,0.5,True,12,21,18,-1
1280,40,0.5,True,12,22,2,-1
1280,40,0.5,True,12,23,0,0
1280,40,0.5,True,13,0,30,-3
1280,40,0.5,True,13,1,94,-10
1280,40,0.5,True,13,2,177,-16
1280,40,0.5,True,13,3,296,-17
1280,40,0.5,True,13,4,301,-14
1280,40,0.5,True,13,5,322,-8
1280,40,0.5,True,13,6,316,-4
1280,40,0.5,True,13,7,325,0
1280,40,0.5,True,13,8,229,0
1280,40,0.5,True,13,9,171,1
1280,40,0.5,True,13,10,112,2
1280,40,0.5,True,13,11,26,2
1280,40,0.5,True,13,12,0,0
1280,40,0.5,True,14,0,26,-3
1280,40,0.5,True,14,1,87,-7
1280,40,0.5,True,14,2,177,-9
1280,40,0.5,True,14,3,305,-17
1280,40,0.5,True,14,4,316,-17
1280,40,0.5,True,14,5,357,0
1280,40,0.5,True,14,6,372,6
1280,40,0.5,True,14,7,408,2
1280,40,0.5,True,14,8,293,1
1280,40,0.5,True,14,9,211,2
1280,40,0.5,True,14,10,105,4
1280,40,0.5,True,14,11,7,2
1280,40,0.5,True,15,0,22,-7
1280,40,0.5,True,15,1,79,-12
1280,40,0.5,True,15,2,151,-12
1280,40,0.5,True,15,3,263,-12
1280,40,0.5,True,15,4,284,-6
1280,40,0.5,True,15,5,317,-8
1280,40,0.5,True,15,6,338,-9
1280,40,0.5,True,15,7,364,-9
1280,40,0.5,True,15,8,216,-2
1280,40,0.5,True,15,9,121,3
1280,40,0.5,True,15,10,30,2
1280,40,0.5,True,16,0,21,-5
1280,40,0.5,True,16,1,83,-14
1280,40,0.5,True,16,2,160,-18
1280,40,0.5,True,16,3,274,-20
1280,40,0.5,True,16,4,291,-11
1280,40,0.5,True,16,5,313,-6
1280,40,0.5,True,16,6,331,-1
1280,40,0.5,True,16,7,384,-4
1280,40,0.5,True,16,8,313,-6
1280,40,0.5,True,16,9,256,-5
1280,40,0.5,True,16,10,166,0
1280,40,0.5,True,16,11,80,4
1280,40,0.5,True,16,12,4,1
1280,40,0.5,True,17,0,12,-1
1280,40,0.5,True,17,1,45,-6
1280,40,0.5,True,17,2,91,-12
1280,40,0.5,True,17,3,133,-21
1280,40,0.5,True,17,4,201,-31
1280,40,0.5,True,17,5,202,-21
1280,40,0.5,True,17,6,239,-11
1280,40,0.5,True,17,7,319,-8
1280,40,0.5,True,17,8,303,-10
1280,40,0.5,True,17,9,292,-9
1280,40,0.5,True,17,10,232,-4
1280,40,0.5,True,17,11,147,3
1280,40,0.5,True,17,12,50,4
1280,40,0.5,True,17,13,6,0
1280,40,0.5,True,17,14,0,0
1280,40,0.5,True,18,0,0,0
1280,40,0.5,True,18,1,0,0
1280,40,0.5,True,18,2,33,-1
1280,40,0.5,True,18,3,105,-13
1280,40,0.5,True,18,4,245,-24
1280,40,0.5,True,18,5,285,-13
1280,40,0.5,True,18,6,316,-6
1280,40,0.5,True,18,7,399,0
1280,40,0.5,True,18,8,347,9
1280,40,0.5,True,18,9,325,16
1280,40,0.5,True,18,10,269,10
1280,40,0.5,True,18,11,202,7
1280,40,0.5,True,18,12,57,5
1280,40,0.5,True,18,13,1,1
1280,40,0.5,True,19,0,24,-2
1280,40,0.5,True,19,1,64,-5
1280,40,0.5,True,19,2,124,-8
1280,40,0.5,True,19,3,238,-15
1280,40,0.5,True,19,4,274,-9
1280,40,0.5,True,19,5,313,-1
1280,40,0.5,True,19,6,323,16
1280,40,0.5,True,19,7,358,20
1280,40,0.5,True,19,8,259,7
1280,40,0.5,True,19,9,180,4
1280,40,0.5,True,19,10,83,3
1280,40,0.5,True,19,11,14,2
1280,40,0.5,True,20,0,25,-4
1280,40,0.5,True,20,1,74,-11
1280,40,0.5,True,20,2,138,-12
1280,40,0.5,True,20,3,238,-15
1280,40,0.5,True,20,4,257,-3
1280,40,0.5,True,20,5,292,6
1280,40,0.5,True,20,6,294,16
1280,40,0.5,True,20,7,279,20
1280,40,0.5,True,20,8,136,10
1280,40,0.5,True,20,9,74,5
1280,40,0.5,True,20,10,64,2
1280,40,0.5,True,20,11,95,-1
1280,40,0.5,True,20,12,112,-8
1280,40,0.5,True,20,13,122,-4
1280,40,0.5,True,20,14,99,-1
1280,40,0.5,True,20,15,18,1
1280,40,0.5,True,20,16,0,0
1280,40,0.5,True,21,0,32,-4
1280,40,0.5,True,21,1,85,-5
1280,40,0.5,True,21,2,148,-4
1280,40,0.5,True,21,3,232,-5
1280,40,0.5,True,21,4,229,0
1280,40,0.5,True,21,5,240,3
1280,40,0.5,True,21,6,249,6
1280,40,0.5,True,21,7,294,6
1280,40,0.5,True,21,8,243,2
1280,40,0.5,True,21,9,217,0
1280,40,0.5,True,21,10,178,-1
1280,40,0.5,True,21,11,158,0
1280,40,0.5,True,21,12,86,1
1280,40,0.5,True,21,13,34,1
1280,40,0.5,True,21,14,0,0
1280,40,0.5,True,22,0,16,-2
1280,40,0.5,True,22,1,61,-6
1280,40,0.5,True,22,2,121,-8
1280,40,0.5,True,22,3,213,-15
1280,40,0.5,True,22,4,236,-11
1280,40,0.5,True,22,5,269,-10
1280,40,0.5,True,22,6,284,-7
1280,40,0.5,True,22,7,345,-7
1280,40,0.5,True,22,8,285,-5
1280,40,0.5,True,22,9,256,-3
1280,40,0.5,True,22,10,240,-3
1280,40,0.5,True,22,11,139,-2
1280,40,0.5,True,22,12,61,0
1280,40,0.5,True,22,13,6,0
1280,40,0.5,True,23,0,5,0
1280,40,0.5,True,23,1,16,-2
1280,40,0.5,True,23,2,32,-4
1280,40,0.5,True,23,3,97,-12
1280,40,0.5,True,23,4,160,-17
1280,40,0.5,True,23,5,228,-21
1280,40,0.5,True,23,6,263,-18
1280,40,0.5,True,23,7,331,-11
1280,40,0.5,True,23,8,302,-7
1280,40,0.5,True,23,9,306,-11
1280,40,0.5,True,23,10,329,-12
1280,40,0.5,True,23,11,233,-6
1280,40,0.5,True,23,12,169,-2
1280,40,0.5,True,23,13,93,0
1280,40,0.5,True,23,14,22,0
1280,40,0.5,True,24,0,14,-2
1280,40,0.5,True,24,1,52,-8
1280,40,0.5,True,24,2,100,-12
1280,40,0.5,True,24,3,188,-21
1280,40,0.5,True,24,4,220,-23
1280,40,0.5,True,24,5,253,-26
1280,40,0.5,True,24,6,268,-22
1280,40,0.5,True,24,7,326,-20
1280,40,0.5,True,24,8,268,-11
1280,40,0.5,True,24,9,235,-5
1280,40,0.5,True,24,10,195,-1
1280,40,0.5,True,24,11,174,0
1280,40,0.5,True,24,12,100,2
1280,40,0.5,True,24,13,60,3
1280,40,0.5,True,24,14,11,0
1280,40,0.5,True,25,0,25,0
1280,40,0.5,True,25,1,77,-3
1280,40,0.5,True,25,2,142,-2
1280,40,0.5,True,25,3,228,-2
1280,40,0.5,True,25,4,244,-1
1280,40,0.5,True,25,5,276,-2
1280,40,0.5,True,25,6,303,5
1280,40,0.5,True,25,7,373,13
1280,40,0.5,True,25,8,311,11
1280,40,0.5,True,25,9,285,4
1280,40,0.5,True,25,10,254,0
1280,40,0.5,True,25,11,261,-3
1280,40,0.5,True,25,12,165,0
1280,40,0.5,True,25,13,99,0
1280,40,0.5,True,25,14,34,2
1280,40,0.5,True,25,15,0,0
1280,40,0.5,True,25,16,0,0
1280,40,0.5,True,25,17,0,0
1280,40,0.5,True,25,18,-4,1
1280,40,0.5,True,25,19,-32,4
1280,40,0.5,True,25,20,-58,6
1280,40,0.5,True,25,21,-51,3
1280,40,0.5,True,25,22,-40,1
1280,40,0.5,True,25,23,-37,0
1280,40,0.5,True,25,24,-66,14
1280,40,0.5,True,25,25,-114,40
1280,40,0.5,True,25,26,-186,84
1280,40,0.5,True,25,27,-184,95
1280,40,0.5,True,25,28,-170,93
1280,40,0.5,True,25,29,-123,67
1280,40,0.5,True,25,30,-71,48
1280,40,0.5,True,25,31,-51,22
1280,40,0.5,True,25,32,-61,17
1280,40,0.5,True,25,33,-92,18
1280,40,0.5,True,25,34,-60,14
1280,40,0.5,True,25,35,-40,10
1280,40,0.5,True,25,36,-23,6
1280,40,0.5,True,25,37,-1,0
1280,40,0.5,True,25,38,-5,-2
1280,40,0.5,True,25,39,-11,-5
1280,40,0.5,True,25,40,-4,-3
1280,40,0.5,True,25,41,-2,-1
1280,40,0.5,True,25,42,0,0
1280,40,0.5,True,25,43,1,-1
1280,40,0.5,True,25,44,5,-1
1280,40,0.5,True,25,45,2,0
1280,40,0.5,True,25,46,1,0
1280,40,0.5,True,25,47,0,0
1280,40,0.5,True,25,48,0,0
1280,40,0.5,True,25,49,0,0
1280,40,0.5,True,25,50,0,0
1280,40,0.5,True,25,51,0,0
1280,40,0.5,True,25,52,0,0
1280,40,0.5,True,25,53,0,0
1280,40,0.5,True,25,54,0,0
1280,40,0.5,True,25,55,0,0
1280,40,0.5,True,25,56,0,0
1280,40,0.5,True,25,57,0,0
1280,40,0.5,True,25,58,0,0
1280,40,0.5,True,25,59,0,0
1280,40,0.5,True,25,60,0,0
1280,40,0.5,True,25,61,0,0
1280,40,0.5,True,25,62,0,0
1280,40,0.5,True,25,63,0,0
1280,40,0.5,True,25,64,0,0
1280,40,0.5,True,25,65,0,0
1280,40,0.5,True,25,66,0,0
1280,40,0.5,True,25,67,1,-2
1280,40,0.5,True,25,68,3,-3
1280,40,0.5,True,25,69,1,-2
1280,40,0.5,True,25,70,3,-6
1280,40,0.5,True,25,71,1,-11
1280,40,0.5,True,25,72,1,-23
1280,40,0.5,True,25,73,-5,-25
1280,40,0.5,True,25,74,-5,-24
1280,40,0.5,True,25,75,-6,-26
1280,40,0.5,True,25,76,-3,-22
1280,40,0.5,True,25,77,-3,-21
1280,40,0.5,True,25,78,-1,-16
1280,40,0.5,True,25,79,0,-18
1280,40,0.5,True,25,80,1,-13
1280,40,0.5,True,25,81,2,-13
1280,40,0.5,True,25,82,3,-15
1280,40,0.5,True,25,83,3,-13
1280,40,0.5,True,25,84,2,-7
1280,40,0.5,True,25,85,1,-1
1280,40,0.5,True,25,86,0,0
1280,40,0.5,True,26,0,39,1
1280,40,0.5,True,26,1,110,2
1280,40,0.5,True,26,2,194,10
1280,40,0.5,True,26,3,307,17
1280,40,0.5,True,26,4,292,13
1280,40,0.5,True,26,5,294,11
1280,40,0.5,True,26,6,260,7
1280,40,0.5,True,26,7,247,10
1280,40,0.5,True,26,8,172,7
1280,40,0.5,True,26,9,152,5
1280,40,0.5,True,26,10,139,5
1280,40,0.5,True,26,11,145,6
1280,40,0.5,True,26,12,86,2
1280,40,0.5,True,26,13,37,2
1280,40,0.5,True,26,14,6,0
1280,40,0.5,True,26,15,0,0
1280,40,0.5,True,27,0,-1,-1
1280,40,0.5,True,27,1,0,0
1280,40,0.5,True,27,2,11,-1
1280,40,0.5,True,27,3,67,-3
1280,40,0.5,True,27,4,168,0
1280,40,0.5,True,27,5,207,5
1280,40,0.5,True,27,6,254,14
1280,40,0.5,True,27,7,335,23
1280,40,0.5,True,27,8,289,21
1280,40,0.5,True,27,9,255,23
1280,40,0.5,True,27,10,234,26
1280,40,0.5,True,27,11,245,28
1280,40,0.5,True,27,12,185,15
1280,40,0.5,True,27,13,149,12
1280,40,0.5,True,27,14,97,7
1280,40,0.5,True,27,15,31,3
1280,40,0.5,True,27,16,0,0
1280,40,0.5,True,28,0,20,-2
1280,40,0.5,True,28,1,58,-1
1280,40,0.5,True,28,2,105,2
1280,40,0.5,True,28,3,187,10
1280,40,0.5,True,28,4,214,14
1280,40,0.5,True,28,5,259,18
1280,40,0.5,True,28,6,285,24
1280,40,0.5,True,28,7,339,27
1280,40,0.5,True,28,8,277,21
1280,40,0.5,True,28,9,267,19
1280,40,0.5,True,28,10,254,15
1280,40,0.5,True,28,11,247,14
1280,40,0.5,True,28,12,135,8
1280,40,0.5,True,28,13,61,4
1280,40,0.5,True,28,14,7,1
1280,40,0.5,True,29,0,8,0
1280,40,0.5,True,29,1,49,-4
1280,40,0.5,True,29,2,101,-4
1280,40,0.5,True,29,3,175,0
1280,40,0.5,True,29,4,189,4
1280,40,0.5,True,29,5,213,12
1280,40,0.5,True,29,6,223,15
1280,40,0.5,True,29,7,248,17
1280,40,0.5,True,29,8,198,15
1280,40,0.5,True,29,9,181,13
1280,40,0.5,True,29,10,163,8
1280,40,0.5,True,29,11,157,4
1280,40,0.5,True,29,12,91,3
1280,40,0.5,True,29,13,30,3
1280,40,0.5,True,29,14,1,0
1280,40,0.5,True,30,0,0,0
1280,40,0.5,True,30,1,0,0
1280,40,0.5,True,30,2,4,-1
1280,40,0.5,True,30,3,18,1
1280,40,0.5,True,30,4,14,1
1280,40,0.5,True,30,5,0,0
1280,40,0.5,True,30,6,8,0
1280,40,0.5,True,30,7,63,-1
1280,40,0.5,True,30,8,121,7
1280,40,0.5,True,30,9,173,11
1280,40,0.5,True,30,10,219,6
1280,40,0.5,True,30,11,176,1
1280,40,0.5,True,30,12,177,-1
1280,40,0.5,True,30,13,166,3
1280,40,0.5,True,30,14,183,16
1280,40,0.5,True,30,15,133,13
1280,40,0.5,True,30,16,102,8
1280,40,0.5,True,30,17,61,0
1280,40,0.5,True,30,18,35,-3
1280,40,0.5,True,30,19,4,-1
1280,40,0.5,True,31,0,20,-5
1280,40,0.5,True,31,1,70,-9
1280,40,0.5,True,31,2,136,-13
1280,40,0.5,True,31,3,242,-19
1280,40,0.5,True,31,4,265,-8
1280,40,0.5,True,31,5,302,-2
1280,40,0.5,True,31,6,317,4
1280,40,0.5,True,31,7,369,10
1280,40,0.5,True,31,8,298,6
1280,40,0.5,True,31,9,272,5
1280,40,0.5,True,31,10,230,1
1280,40,0.5,True,31,11,183,1
1280,40,0.5,True,31,12,64,0
1280,40,0.5,True,31,13,8,1
1280,40,0.5,True,31,14,0,0
1280,40,0.5,True,31,15,0,0
1280,40,0.5,True,31,16,0,0
1280,40,0.5,True,31,17,0,0
1280,40,0.5,True,31,18,0,0
1280,40,0.5,True,31,19,-14,2
1280,40,0.5,True,31,20,-4,0
1280,40,0.5,True,31,21,0,0
1280,40,0.5,True,32,0,3,-1
1280,40,0.5,True,32,1,42,-4
1280,40,0.5,True,32,2,118,-8
1280,40,0.5,True,32,3,245,-12
1280,40,0.5,True,32,4,281,-9
1280,40,0.5,True,32,5,319,-11
1280,40,0.5,True,32,6,328,-15
1280,40,0.5,True,32,7,362,-17
1280,40,0.5,True,32,8,251,-9
1280,40,0.5,True,32,9,172,-1
1280,40,0.5,True,32,10,95,1
1280,40,0.5,True,32,11,24,1
1280,40,0.5,True,32,12,0,0
1280,40,0.5,True,33,0,1,1
1280,40,0.5,True,33,1,2,0
1280,40,0.5,True,33,2,27,0
1280,40,0.5,True,33,3,75,0
1280,40,0.5,True,33,4,112,1
1280,40,0.5,True,33,5,163,2
1280,40,0.5,True,33,6,209,2
1280,40,0.5,True,33,7,280,5
1280,40,0.5,True,33,8,250,5
1280,40,0.5,True,33,9,227,3
1280,40,0.5,True,33,10,173,1
1280,40,0.5,True,33,11,131,1
1280,40,0.5,True,33,12,55,1
1280,40,0.5,True,33,13,24,1
1280,40,0.5,True,33,14,2,0
1280,40,0.5,True,34,0,2,0
1280,40,0.5,True,34,1,37,-3
1280,40,0.5,True,34,2,107,-3
1280,40,0.5,True,34,3,217,-3
1280,40,0.5,True,34,4,248,-2
1280,40,0.5,True,34,5,291,1
1280,40,0.5,True,34,6,309,7
1280,40,0.5,True,34,7,346,8
1280,40,0.5,True,34,8,256,1
1280,40,0.5,True,34,9,204,0
1280,40,0.5,True,34,10,154,0
1280,40,0.5,True,34,11,109,0
1280,40,0.5,True,34,12,23,0
1280,40,0.5,True,35,0,16,-2
1280,40,0.5,True,35,1,62,-6
1280,40,0.5,True,35,2,120,-4
1280,40,0.5,True,35,3,205,-3
1280,40,0.5,True,35,4,221,-1
1280,40,0.5,True,35,5,243,0
1280,40,0.5,True,35,6,237,4
1280,40,0.5,True,35,7,260,10
1280,40,0.5,True,35,8,197,11
1280,40,0.5,True,35,9,182,9
1280,40,0.5,True,35,10,178,7
1280,40,0.5,True,35,11,200,3
1280,40,0.5,True,35,12,146,3
1280,40,0.5,True,35,13,86,3
1280,40,0.5,True,35,14,25,2
1280,40,0.5,True,36,0,10,0
1280,40,0.5,True,36,1,45,-6
1280,40,0.5,True,36,2,104,-4
1280,40,0.5,True,36,3,209,-3
1280,40,0.5,True,36,4,242,-3
1280,40,0.5,True,36,5,280,-2
1280,40,0.5,True,36,6,280,-3
1280,40,0.5,True,36,7,292,0
1280,40,0.5,True,36,8,216,2
1280,40,0.5,True,36,9,196,2
1280,40,0.5,True,36,10,188,-3
1280,40,0.5,True,36,11,209,-7
1280,40,0.5,True,36,12,155,-5
1280,40,0.5,True,36,13,107,0
1280,40,0.5,True,36,14,44,0
1280,40,0.5,True,36,15,5,0
1280,40,0.5,True,37,0,6,-1
1280,40,0.5,True,37,1,28,-2
1280,40,0.5,True,37,2,71,-4
1280,40,0.5,True,37,3,169,-3
1280,40,0.5,True,37,4,213,0
1280,40,0.5,True,37,5,247,2
1280,40,0.5,True,37,6,253,1
1280,40,0.5,True,37,7,278,0
1280,40,0.5,True,37,8,215,-2
1280,40,0.5,True,37,9,201,-5
1280,40,0.5,True,37,10,224,-4
