Amplitude,Width,Visible time,From_left,Distance,Time
160,40,0.5,False,11.0,4.214565992355347
160,40,0.5,False,6.0,1.2079691886901855
160,40,0.5,False,15.0,0.9619569778442383
160,40,0.5,False,10.0,1.4203050136566162
160,40,0.5,False,-3.0,1.4690728187561035
160,40,0.5,False,0.0,1.2727482318878174
160,40,0.5,False,8.0,1.2337846755981445
160,40,0.5,False,13.0,1.211371660232544
160,40,0.5,False,2.0,1.252795696258545
160,40,0.5,False,15.0,2.5361998081207275
160,40,0.5,False,6.0,1.054903268814087
160,40,0.5,False,16.0,0.9365742206573486
160,40,0.5,False,11.0,0.9485409259796143
160,40,0.5,False,3.0,0.9431130886077881
160,40,0.5,False,7.0,1.1029069423675537
160,40,0.5,True,-4.0,0.9933357238769531
160,40,0.5,True,-6.0,0.8533642292022705
160,40,0.5,True,-2.0,0.9621496200561523
160,40,0.5,True,-3.0,0.9614605903625488
160,40,0.5,True,-4.0,1.0758147239685059
160,40,0.5,True,0.0,0.9511439800262451
160,40,0.5,True,-4.0,0.846752405166626
160,40,0.5,True,0.0,0.8890790939331055
160,40,0.5,True,-4.0,0.9318408966064453
160,40,0.5,True,2.0,0.8162672519683838
160,40,0.5,True,1.0,0.8177118301391602
160,40,0.5,True,-2.0,1.089406967163086
160,40,0.5,True,0.0,0.8534274101257324
160,40,0.5,True,-7.0,0.9328572750091553
160,40,0.5,True,1.0,0.9985647201538086
160,160,0.5,False,15.0,0.6473822593688965
160,160,0.5,False,35.0,0.6414670944213867
160,160,0.5,False,38.0,0.5676543712615967
160,160,0.5,False,71.0,0.5345816612243652
160,160,0.5,False,19.0,0.6826620101928711
160,160,0.5,False,58.0,0.5409688949584961
160,160,0.5,False,52.0,0.4625523090362549
160,160,0.5,False,40.0,0.6970293521881104
160,160,0.5,False,44.0,0.45437002182006836
160,160,0.5,False,85.0,0.5617246627807617
160,160,0.5,False,15.0,0.7089660167694092
160,160,0.5,False,-16.0,0.6607763767242432
160,160,0.5,False,16.0,0.7154476642608643
160,160,0.5,False,8.0,0.6942958831787109
160,160,0.5,False,16.0,0.612739086151123
160,160,0.5,False,43.0,0.6305713653564453
1280,40,0.5,True,1.0,2.067610740661621
1280,40,0.5,True,4.0,1.6713056564331055
1280,40,0.5,True,-14.0,1.7817001342773438
1280,40,0.5,True,6.0,2.007359266281128
1280,40,0.5,True,-5.0,1.5739829540252686
1280,40,0.5,True,3.0,1.7584209442138672
1280,40,0.5,True,10.0,1.8439414501190186
1280,40,0.5,True,4.0,1.660355567932129
1280,40,0.5,True,2.0,1.8779900074005127
1280,40,0.5,True,8.0,1.7295234203338623
1280,40,0.5,True,13.0,1.708353042602539
1280,40,0.5,True,-12.0,1.8097620010375977
1280,40,0.5,True,-12.0,2.364143133163452
1280,40,0.5,True,17.0,1.8810081481933594
1280,40,0.5,True,8.0,3.8971290588378906
640,80,0.5,False,25.0,3.7639238834381104
640,80,0.5,False,19.0,6.236570596694946
640,80,0.5,False,-7.0,2.958028793334961
640,80,0.5,False,8.0,1.4680633544921875
640,80,0.5,False,34.0,1.177245855331421
640,80,0.5,False,17.0,1.3889873027801514
640,80,0.5,False,5.0,1.2027978897094727
640,80,0.5,False,-1.0,1.3412108421325684
640,80,0.5,False,2.0,1.2823455333709717
640,80,0.5,False,-4.0,1.2533884048461914
640,80,0.5,False,16.0,1.1184358596801758
640,80,0.5,False,7.0,1.1405160427093506
640,80,0.5,False,4.0,1.200307846069336
640,80,0.5,False,18.0,1.3208987712860107
640,80,0.5,False,-1.0,1.2889580726623535
1280,160,0.5,True,-65.0,1.2403068542480469
1280,160,0.5,True,15.0,1.07623291015625
1280,160,0.5,True,-35.0,2.2122888565063477
1280,160,0.5,True,-9.0,1.0023093223571777
1280,160,0.5,True,-32.0,0.936593770980835
1280,160,0.5,True,-38.0,1.3508172035217285
1280,160,0.5,True,0.0,1.2680387496948242
1280,160,0.5,True,-37.0,1.1049518585205078
1280,160,0.5,True,-11.0,0.9609074592590332
1280,160,0.5,True,-51.0,1.0093133449554443
1280,160,0.5,True,-41.0,1.2854528427124023
1280,160,0.5,True,-45.0,0.9559235572814941
1280,160,0.5,True,-19.0,1.1643190383911133
1280,160,0.5,True,-50.0,1.282886266708374
1280,160,0.5,True,-34.0,1.1579222679138184
640,40,0.5,False,-6.0,1.3982570171356201
640,40,0.5,False,25.0,1.0878875255584717
640,40,0.5,False,-3.0,1.2682058811187744
640,40,0.5,False,-1.0,1.2848930358886719
640,40,0.5,False,10.0,1.4020612239837646
640,40,0.5,False,3.0,1.0659584999084473
640,40,0.5,False,0.0,1.260221242904663
640,40,0.5,False,8.0,1.3287956714630127
640,40,0.5,False,8.0,1.604583740234375
640,40,0.5,False,-5.0,1.371830940246582
640,40,0.5,False,7.0,1.366792917251587
640,40,0.5,False,5.0,1.2423975467681885
640,40,0.5,False,-6.0,1.2531754970550537
640,40,0.5,False,8.0,1.2457506656646729
640,40,0.5,False,1.0,1.3277342319488525
640,40,0.5,False,-8.0,1.0243778228759766
160,80,0.5,True,24.0,0.6452987194061279
160,80,0.5,True,-9.0,0.646665096282959
160,80,0.5,True,-8.0,0.6226527690887451
160,80,0.5,True,-19.0,0.5320756435394287
160,80,0.5,True,-38.0,0.5463728904724121
160,80,0.5,True,-11.0,0.6063308715820312
160,80,0.5,True,-15.0,0.630317211151123
160,80,0.5,True,-6.0,0.6439597606658936
160,80,0.5,True,4.0,0.6780447959899902
160,80,0.5,True,-15.0,0.600954532623291
160,80,0.5,True,-19.0,0.6626813411712646
160,80,0.5,True,-10.0,0.644829273223877
160,80,0.5,True,0.0,0.6449668407440186
160,80,0.5,True,-9.0,0.6821954250335693
160,80,0.5,True,-27.0,0.6923632621765137
320,40,0.5,False,-3.0,0.9831082820892334
320,40,0.5,False,13.0,0.8565101623535156
320,40,0.5,False,14.0,0.7643318176269531
320,40,0.5,False,6.0,1.0450105667114258
320,40,0.5,False,11.0,1.0107848644256592
320,40,0.5,False,13.0,0.9697391986846924
320,40,0.5,False,-2.0,1.1695737838745117
320,40,0.5,False,3.0,1.0650019645690918
320,40,0.5,False,18.0,0.9528822898864746
320,40,0.5,False,-2.0,0.9762997627258301
320,40,0.5,False,5.0,1.0122122764587402
320,40,0.5,False,2.0,1.0375175476074219
320,40,0.5,False,8.0,1.0445842742919922
320,40,0.5,False,10.0,1.1220836639404297
320,40,0.5,False,11.0,0.9284708499908447
320,80,0.5,False,-5.0,0.692922830581665
320,80,0.5,False,17.0,0.9772279262542725
320,80,0.5,False,28.0,0.7910354137420654
320,80,0.5,False,-1.0,0.7807483673095703
320,80,0.5,False,27.0,0.7813692092895508
320,80,0.5,False,32.0,1.0327935218811035
320,80,0.5,False,7.0,0.7923099994659424
320,80,0.5,False,5.0,0.7544395923614502
320,80,0.5,False,13.0,1.1117722988128662
320,80,0.5,False,14.0,0.7702829837799072
320,80,0.5,False,-3.0,0.9133431911468506
320,80,0.5,False,15.0,0.8052785396575928
320,80,0.5,False,27.0,1.0312206745147705
320,80,0.5,False,17.0,0.8873395919799805
320,80,0.5,False,16.0,0.808025598526001
320,160,0.5,False,23.0,0.6247210502624512
320,160,0.5,False,61.0,0.650904655456543
320,160,0.5,False,43.0,0.6534483432769775
320,160,0.5,False,42.0,0.6884863376617432
320,160,0.5,False,35.0,0.6259746551513672
320,160,0.5,False,53.0,0.6077771186828613
320,160,0.5,False,53.0,0.6811275482177734
320,160,0.5,False,34.0,0.6104545593261719
320,160,0.5,False,33.0,0.6334574222564697
320,160,0.5,False,48.0,0.7801058292388916
320,160,0.5,False,95.0,0.5606594085693359
320,160,0.5,False,17.0,0.6670205593109131
320,160,0.5,False,22.0,0.5933153629302979
320,160,0.5,False,25.0,0.6987183094024658
320,160,0.5,False,24.0,0.7504837512969971
320,160,0.5,False,2.0,0.6979796886444092
1280,40,0.5,False,16.0,1.6320195198059082
1280,40,0.5,False,-2.0,1.745924949645996
1280,40,0.5,False,6.0,1.3811500072479248
1280,40,0.5,False,-2.0,1.3427040576934814
1280,40,0.5,False,-12.0,1.5605263710021973
1280,40,0.5,False,12.0,1.892073392868042
1280,40,0.5,False,2.0,1.5707218647003174
1280,40,0.5,False,-8.0,1.5322391986846924
1280,40,0.5,False,7.0,1.2910664081573486
1280,40,0.5,False,5.0,1.511232614517212
1280,40,0.5,False,9.0,1.5681438446044922
1280,40,0.5,False,9.0,1.5647225379943848
1280,40,0.5,False,0.0,1.2295525074005127
1280,40,0.5,False,1.0,1.471426010131836
1280,40,0.5,False,5.0,1.7036943435668945
1280,80,0.5,False,17.0,1.5710043907165527
1280,80,0.5,False,-12.0,1.4530863761901855
1280,80,0.5,False,1.0,1.1570475101470947
1280,80,0.5,False,-3.0,1.2666103839874268
1280,80,0.5,False,15.0,1.3742091655731201
1280,80,0.5,False,-13.0,1.3161587715148926
1280,80,0.5,False,21.0,1.2861723899841309
1280,80,0.5,False,24.0,1.4587035179138184
1280,80,0.5,False,1.0,1.1988425254821777
1280,80,0.5,False,7.0,1.31595778465271
1280,80,0.5,False,15.0,1.2801330089569092
1280,80,0.5,False,22.0,1.4371123313903809
1280,80,0.5,False,3.0,1.5206918716430664
1280,80,0.5,False,21.0,1.1987278461456299
1280,80,0.5,False,20.0,1.095853328704834
640,160,0.5,True,-55.0,0.942664623260498
640,160,0.5,True,-36.0,0.9426813125610352
640,160,0.5,True,-51.0,1.0092878341674805
640,160,0.5,True,-40.0,0.9285941123962402
640,160,0.5,True,-36.0,0.853816032409668
640,160,0.5,True,-42.0,1.0191068649291992
640,160,0.5,True,-20.0,0.8730921745300293
640,160,0.5,True,-40.0,1.2870445251464844
640,160,0.5,True,6.0,0.8730182647705078
640,160,0.5,True,-21.0,0.8094418048858643
640,160,0.5,True,-32.0,0.8774993419647217
640,160,0.5,True,5.0,0.7410275936126709
640,160,0.5,True,-32.0,0.8790097236633301
640,160,0.5,True,-8.0,0.825392484664917
640,160,0.5,True,-24.0,0.8643162250518799
320,40,0.5,True,-309.0,2.4565868377685547
320,40,0.5,True,16.0,0.972597599029541
320,40,0.5,True,-1.0,0.8600707054138184
320,40,0.5,True,7.0,0.8800575733184814
320,40,0.5,True,-1.0,0.9181320667266846
320,40,0.5,True,-4.0,1.0003938674926758
320,40,0.5,True,-4.0,0.9298262596130371
320,40,0.5,True,0.0,0.9089717864990234
320,40,0.5,True,10.0,0.8448472023010254
320,40,0.5,True,6.0,0.7546126842498779
320,40,0.5,True,-3.0,0.8665244579315186
320,40,0.5,True,1.0,0.9218027591705322
320,40,0.5,True,1.0,0.9458706378936768
320,40,0.5,True,-8.0,1.2431418895721436
320,40,0.5,True,7.0,0.7639446258544922
320,40,0.5,True,-2.0,0.9771277904510498
1280,80,0.5,True,-19.0,1.867919683456421
1280,80,0.5,True,1.0,1.1420159339904785
1280,80,0.5,True,-21.0,1.239016056060791
1280,80,0.5,True,-25.0,1.4008102416992188
1280,80,0.5,True,9.0,1.3304591178894043
1280,80,0.5,True,-24.0,1.6720407009124756
1280,80,0.5,True,-22.0,1.6471970081329346
1280,80,0.5,True,-11.0,1.62852144241333
1280,80,0.5,True,-19.0,1.5039074420928955
1280,80,0.5,True,-17.0,1.3998229503631592
1280,80,0.5,True,-6.0,1.1993286609649658
1280,80,0.5,True,-20.0,1.2530286312103271
1280,80,0.5,True,-9.0,1.4981358051300049
1280,80,0.5,True,-22.0,1.596571922302246
1280,80,0.5,True,21.0,1.307420015335083
160,160,0.5,True,-1.0,0.5244824886322021
160,160,0.5,True,-3.0,0.5911853313446045
160,160,0.5,True,-22.0,0.6792745590209961
160,160,0.5,True,-31.0,0.5140929222106934
160,160,0.5,True,-27.0,0.5108165740966797
160,160,0.5,True,-37.0,0.5695178508758545
160,160,0.5,True,-33.0,0.567664384841919
160,160,0.5,True,-33.0,0.5512001514434814
160,160,0.5,True,-38.0,0.5728440284729004
160,160,0.5,True,-31.0,0.45194005966186523
160,160,0.5,True,-57.0,0.49994611740112305
160,160,0.5,True,-33.0,0.5633840560913086
160,160,0.5,True,-28.0,0.5284950733184814
160,160,0.5,True,-26.0,0.5445866584777832
160,160,0.5,True,-65.0,0.4974641799926758
640,160,0.5,False,43.0,0.7627756595611572
640,160,0.5,False,45.0,0.8432216644287109
640,160,0.5,False,41.0,0.7667539119720459
640,160,0.5,False,24.0,0.8009448051452637
640,160,0.5,False,28.0,0.7779765129089355
640,160,0.5,False,36.0,0.8066096305847168
640,160,0.5,False,35.0,1.0480914115905762
640,160,0.5,False,29.0,0.8491110801696777
640,160,0.5,False,42.0,0.8557145595550537
640,160,0.5,False,45.0,0.8272943496704102
640,160,0.5,False,28.0,0.8433198928833008
640,160,0.5,False,-4.0,0.9714334011077881
640,160,0.5,False,-11.0,0.8241462707519531
640,160,0.5,False,40.0,0.7280464172363281
640,160,0.5,False,25.0,0.7239689826965332
640,80,0.5,True,-15.0,0.8249807357788086
640,80,0.5,True,-1.0,1.204878330230713
640,80,0.5,True,-5.0,0.9809243679046631
640,80,0.5,True,-32.0,1.1401913166046143
640,80,0.5,True,-3.0,1.0562412738800049
640,80,0.5,True,0.0,0.9371848106384277
640,80,0.5,True,-5.0,0.847057580947876
640,80,0.5,True,-19.0,1.1675217151641846
640,80,0.5,True,-9.0,1.1898703575134277
640,80,0.5,True,-1.0,1.1735951900482178
640,80,0.5,True,-20.0,1.4166877269744873
640,80,0.5,True,-10.0,1.0099639892578125
640,80,0.5,True,-11.0,1.131843090057373
640,80,0.5,True,-11.0,1.1921823024749756
640,80,0.5,True,-36.0,0.9579408168792725
320,80,0.5,True,8.0,0.960261344909668
320,80,0.5,True,-20.0,0.6654500961303711
320,80,0.5,True,3.0,0.7859995365142822
320,80,0.5,True,-10.0,0.729691743850708
320,80,0.5,True,-3.0,0.8089203834533691
320,80,0.5,True,-8.0,0.7842230796813965
320,80,0.5,True,-23.0,0.897921085357666
320,80,0.5,True,7.0,0.7721767425537109
320,80,0.5,True,6.0,0.7720632553100586
320,80,0.5,True,-12.0,0.7975139617919922
320,80,0.5,True,-9.0,0.852419376373291
320,80,0.5,True,-15.0,0.8109683990478516
320,80,0.5,True,-2.0,0.8779621124267578
320,80,0.5,True,-11.0,0.8690962791442871
320,80,0.5,True,-11.0,0.7460997104644775
320,160,0.5,True,-39.0,0.6607415676116943
320,160,0.5,True,-19.0,0.5911948680877686
320,160,0.5,True,-64.0,0.658210039138794
320,160,0.5,True,-9.0,0.7429385185241699
320,160,0.5,True,-40.0,0.7304632663726807
320,160,0.5,True,-11.0,0.7170071601867676
320,160,0.5,True,-4.0,0.7932174205780029
320,160,0.5,True,-32.0,0.7986171245574951
320,160,0.5,True,33.0,0.6575274467468262
320,160,0.5,True,1.0,0.6377851963043213
320,160,0.5,True,-17.0,0.7079470157623291
320,160,0.5,True,-2.0,0.758202314376831
320,160,0.5,True,-31.0,0.7440719604492188
320,160,0.5,True,-62.0,0.7477424144744873
320,160,0.5,True,-42.0,0.8148071765899658
1280,160,0.5,False,55.0,1.5339648723602295
1280,160,0.5,False,43.0,1.5412216186523438
1280,160,0.5,False,55.0,1.2439515590667725
1280,160,0.5,False,17.0,1.1259078979492188
1280,160,0.5,False,58.0,1.2450742721557617
1280,160,0.5,False,51.0,1.251169204711914
1280,160,0.5,False,55.0,1.2315807342529297
1280,160,0.5,False,50.0,1.2157847881317139
1280,160,0.5,False,41.0,1.2681832313537598
1280,160,0.5,False,55.0,1.0825564861297607
1280,160,0.5,False,84.0,1.0340681076049805
1280,160,0.5,False,4.0,1.0292918682098389
1280,160,0.5,False,64.0,1.21512770652771
1280,160,0.5,False,48.0,1.3914265632629395
1280,160,0.5,False,62.0,1.2637560367584229
1280,160,0.5,False,55.0,1.1954295635223389
160,80,0.5,False,0.0,0.596773624420166
160,80,0.5,False,-17.0,0.5942144393920898
160,80,0.5,False,-1.0,0.6295692920684814
160,80,0.5,False,5.0,0.8081605434417725
160,80,0.5,False,11.0,0.6269125938415527
160,80,0.5,False,-11.0,0.6101133823394775
160,80,0.5,False,8.0,0.5163319110870361
160,80,0.5,False,10.0,0.5263411998748779
160,80,0.5,False,1.0,0.5813395977020264
160,80,0.5,False,-8.0,0.6450741291046143
160,80,0.5,False,-4.0,0.573544979095459
160,80,0.5,False,-13.0,0.6073310375213623
160,80,0.5,False,-1.0,0.6131072044372559
160,80,0.5,False,4.0,0.7219781875610352
160,80,0.5,False,5.0,0.6179487705230713
640,40,0.5,True,-4.0,0.9844775199890137
640,40,0.5,True,-12.0,0.8938412666320801
640,40,0.5,True,-11.0,0.9094183444976807
640,40,0.5,True,-1.0,0.9060685634613037
640,40,0.5,True,-8.0,1.096252202987671
640,40,0.5,True,5.0,1.1349809169769287
640,40,0.5,True,6.0,1.04042649269104
640,40,0.5,True,1.0,1.04024076461792
640,40,0.5,True,-4.0,1.1764934062957764
640,40,0.5,True,-5.0,0.9489428997039795
640,40,0.5,True,9.0,1.0125348567962646
640,40,0.5,True,3.0,1.1755518913269043
640,40,0.5,True,8.0,1.1936118602752686
640,40,0.5,True,-2.0,1.0541868209838867
640,40,0.5,True,2.0,1.1283726692199707
