Amplitude,Width,Visible time,From_left,Distance,Time
1280,40,0.5,True,216.0,1.3456480503082275
1280,40,0.5,True,-283.0,0.7655792236328125
1280,40,0.5,True,-162.0,0.7494916915893555
1280,40,0.5,True,-70.0,0.7503721714019775
1280,40,0.5,True,187.0,0.8137302398681641
1280,40,0.5,True,-29.0,0.698620080947876
1280,40,0.5,True,13.0,0.9166274070739746
1280,40,0.5,True,59.0,0.9453017711639404
1280,40,0.5,True,-107.0,0.7118628025054932
1280,40,0.5,True,199.0,0.9189767837524414
1280,40,0.5,True,-231.0,0.9656238555908203
1280,40,0.5,True,-376.0,3.7016093730926514
1280,40,0.5,True,-155.0,1.3226218223571777
1280,40,0.5,True,-65.0,0.7339160442352295
1280,40,0.5,True,68.0,0.7066624164581299
1280,40,0.5,True,-162.0,0.6444182395935059
1280,40,0.5,True,75.0,0.751218318939209
1280,40,0.5,True,-128.0,0.8120694160461426
1280,40,0.5,True,29.0,0.8142533302307129
1280,40,0.5,True,-137.0,0.698296308517456
1280,40,0.5,True,-106.0,0.9280469417572021
1280,40,0.5,True,-51.0,0.8330779075622559
1280,40,0.5,True,-1.0,0.7476651668548584
1280,40,0.5,True,27.0,0.860419750213623
1280,40,0.5,True,-34.0,0.8323743343353271
1280,40,0.5,True,-474.0,4.3982367515563965
1280,40,0.5,True,-24.0,0.8807125091552734
1280,40,0.5,True,-1.0,0.8630290031433105
1280,40,0.5,True,94.0,0.8534576892852783
1280,40,0.5,True,-252.0,0.7857089042663574
1280,40,0.5,True,-437.0,1.1181881427764893
1280,40,0.5,True,116.0,1.1794419288635254
1280,40,0.5,True,-144.0,0.7172956466674805
1280,40,0.5,True,-400.0,0.7648231983184814
1280,40,0.5,True,-111.0,0.7476773262023926
1280,40,0.5,True,-75.0,0.8581457138061523
1280,40,0.5,True,28.0,0.9074568748474121
1280,40,0.5,True,-40.0,0.9013385772705078
1280,40,0.5,True,-59.0,0.8818035125732422
1280,40,0.5,True,23.0,0.9412493705749512
1280,40,0.5,True,-12.0,1.00773286819458
1280,40,0.5,True,72.0,1.1307275295257568
1280,40,0.5,True,43.0,1.14426851272583
1280,40,0.5,True,128.0,0.9461462497711182
1280,40,0.5,True,-157.0,0.9641604423522949
1280,40,0.5,True,-93.0,0.9774727821350098
1280,40,0.5,True,83.0,1.1089839935302734
1280,40,0.5,True,-168.0,0.8920488357543945
1280,40,0.5,True,12.0,0.9094219207763672
1280,40,0.5,True,-80.0,1.0145893096923828
1280,40,0.5,True,-11.0,0.7905178070068359
1280,40,0.5,True,-103.0,0.8169214725494385
1280,40,0.5,True,-92.0,0.7540678977966309
1280,40,0.5,True,-146.0,0.6976838111877441
1280,40,0.5,True,-74.0,0.8088622093200684
1280,40,0.5,True,85.0,0.8134257793426514
1280,40,0.5,True,-227.0,0.7794456481933594
1280,40,0.5,True,-108.0,1.1042118072509766
1280,40,0.5,True,45.0,0.8474647998809814
1280,40,0.5,True,80.0,0.818098783493042
1280,40,0.5,True,113.0,0.9729812145233154
1280,40,0.5,True,127.0,1.0356335639953613
1280,40,0.5,True,-14.0,1.0892839431762695
1280,40,0.5,True,-88.0,0.9737141132354736
1280,40,0.5,True,117.0,0.9674043655395508
1280,40,0.5,True,61.0,0.9885447025299072
1280,40,0.5,True,-96.0,0.9592676162719727
1280,40,0.5,True,-175.0,1.1092653274536133
1280,40,0.5,True,74.0,0.835761547088623
1280,40,0.5,True,-143.0,0.7429277896881104
1280,40,0.5,True,13.0,0.8444275856018066
1280,40,0.5,True,10.0,0.9024467468261719
1280,40,0.5,True,62.0,0.9555337429046631
1280,40,0.5,True,-116.0,0.9412362575531006
1280,40,0.5,True,-225.0,0.9291660785675049
1280,40,0.5,True,-81.0,0.9937822818756104
1280,40,0.5,True,88.0,0.9593329429626465
1280,40,0.5,True,-28.0,1.1537425518035889
1280,40,0.5,True,-156.0,0.9132218360900879
1280,40,0.5,True,162.0,0.9124727249145508
1280,40,0.5,True,-114.0,0.8961648941040039
1280,40,0.5,True,-111.0,0.8398911952972412
1280,40,0.5,True,113.0,0.9110510349273682
1280,40,0.5,True,68.0,0.8864643573760986
1280,40,0.5,True,-127.0,0.915226936340332
1280,40,0.5,True,-25.0,0.9324777126312256
1280,40,0.5,True,-146.0,0.960162878036499
1280,40,0.5,True,189.0,0.9873590469360352
1280,40,0.5,True,180.0,1.3174169063568115
1280,40,0.5,True,23.0,1.018322467803955
1280,40,0.5,True,-146.0,0.9929037094116211
1280,40,0.5,True,-174.0,1.2119674682617188
1280,40,0.5,True,-49.0,1.0080194473266602
1280,40,0.5,True,114.0,0.9182698726654053
1280,40,0.5,True,-10.0,1.259000539779663
640,80,0.5,True,-73.0,0.6336758136749268
640,80,0.5,True,-45.0,0.6033382415771484
640,80,0.5,True,107.0,0.6381478309631348
640,80,0.5,True,-72.0,0.7152764797210693
640,80,0.5,True,59.0,0.6573536396026611
640,80,0.5,True,-28.0,0.8170528411865234
640,80,0.5,True,-51.0,0.6647682189941406
640,80,0.5,True,39.0,0.7689762115478516
640,80,0.5,True,14.0,0.7848916053771973
640,80,0.5,True,35.0,0.7179038524627686
640,80,0.5,True,-35.0,0.7204296588897705
640,80,0.5,True,-49.0,0.7540361881256104
640,80,0.5,True,48.0,0.7358918190002441
640,80,0.5,True,-88.0,0.7966938018798828
640,80,0.5,True,-59.0,0.6541368961334229
640,80,0.5,True,206.0,0.7276642322540283
640,80,0.5,True,-66.0,0.7199060916900635
640,80,0.5,True,-17.0,0.6185727119445801
640,80,0.5,True,-39.0,0.6518309116363525
640,80,0.5,True,-75.0,0.633781909942627
640,80,0.5,True,19.0,0.685112714767456
640,80,0.5,True,-16.0,0.6047279834747314
640,80,0.5,True,2.0,0.5531611442565918
320,80,0.5,True,19.0,0.6533701419830322
320,80,0.5,True,-26.0,0.521608829498291
320,80,0.5,True,57.0,0.4857039451599121
320,80,0.5,True,-12.0,0.4162721633911133
320,80,0.5,True,-24.0,0.43337488174438477
320,80,0.5,True,-78.0,0.48985958099365234
320,80,0.5,True,6.0,0.46300768852233887
320,80,0.5,True,-43.0,0.43455982208251953
320,80,0.5,True,-53.0,0.41672301292419434
320,80,0.5,True,-46.0,0.4352748394012451
320,80,0.5,True,-22.0,0.4788534641265869
320,80,0.5,True,-30.0,0.399949312210083
320,80,0.5,True,0.0,0.4687974452972412
320,80,0.5,True,-23.0,0.4820065498352051
320,80,0.5,True,-52.0,0.46831321716308594
320,80,0.5,True,-55.0,0.4024629592895508
320,80,0.5,True,-25.0,0.4156472682952881
1280,80,0.5,False,423.0,4.000638246536255
1280,80,0.5,False,-37.0,1.1419904232025146
1280,80,0.5,False,180.0,0.683239221572876
1280,80,0.5,False,-140.0,0.7357773780822754
1280,80,0.5,False,-82.0,0.7193832397460938
1280,80,0.5,False,3.0,0.7835557460784912
1280,80,0.5,False,-148.0,0.7525765895843506
1280,80,0.5,False,-143.0,0.8550620079040527
1280,80,0.5,False,44.0,0.9587953090667725
1280,80,0.5,False,84.0,1.0667462348937988
1280,80,0.5,False,59.0,1.079725742340088
1280,80,0.5,False,-89.0,1.0008199214935303
1280,80,0.5,False,-18.0,0.9433839321136475
1280,80,0.5,False,-9.0,0.9838955402374268
1280,80,0.5,False,2.0,0.88289475440979
1280,80,0.5,False,-23.0,0.9405086040496826
1280,80,0.5,False,-27.0,0.9538171291351318
1280,80,0.5,False,56.0,0.8300743103027344
1280,80,0.5,False,54.0,0.8932297229766846
1280,80,0.5,False,34.0,0.9300715923309326
1280,80,0.5,False,108.0,0.8618564605712891
1280,80,0.5,False,61.0,0.775120735168457
1280,80,0.5,False,47.0,0.8937246799468994
1280,80,0.5,False,56.0,1.0448024272918701
1280,80,0.5,False,-2.0,0.8208696842193604
1280,80,0.5,False,72.0,0.7434585094451904
1280,80,0.5,False,-6.0,0.8071675300598145
320,160,0.5,True,3.0,0.5464692115783691
320,160,0.5,True,33.0,0.47585606575012207
320,160,0.5,True,-13.0,0.4464900493621826
320,160,0.5,True,-17.0,0.4252963066101074
320,160,0.5,True,-33.0,0.39980554580688477
320,160,0.5,True,-48.0,0.41611361503601074
320,160,0.5,True,-46.0,0.4100189208984375
320,160,0.5,True,45.0,0.4156920909881592
320,160,0.5,True,-87.0,0.34806203842163086
320,160,0.5,True,-43.0,0.41667699813842773
320,160,0.5,True,-12.0,0.3817174434661865
1280,40,0.5,False,250.0,0.8753738403320312
1280,40,0.5,False,-163.0,0.8511173725128174
1280,40,0.5,False,-26.0,0.8786356449127197
1280,40,0.5,False,-37.0,1.0277612209320068
1280,40,0.5,False,70.0,0.9455246925354004
1280,40,0.5,False,-16.0,1.110461950302124
1280,40,0.5,False,238.0,1.0052545070648193
1280,40,0.5,False,11.0,0.9714281558990479
1280,40,0.5,False,56.0,0.9757201671600342
1280,40,0.5,False,140.0,1.4506523609161377
1280,40,0.5,False,220.0,0.8778073787689209
1280,40,0.5,False,111.0,0.9743108749389648
1280,40,0.5,False,148.0,0.911069393157959
1280,40,0.5,False,60.0,0.8649256229400635
1280,40,0.5,False,62.0,0.9090800285339355
1280,40,0.5,False,71.0,0.9679913520812988
1280,40,0.5,False,-36.0,0.9476304054260254
1280,40,0.5,False,-144.0,0.8606915473937988
1280,40,0.5,False,368.0,1.272489309310913
1280,40,0.5,False,157.0,1.1432921886444092
1280,40,0.5,False,-23.0,0.8597662448883057
1280,40,0.5,False,67.0,1.116565465927124
1280,40,0.5,False,-201.0,1.0916128158569336
1280,40,0.5,False,-40.0,0.9158704280853271
1280,40,0.5,False,61.0,0.7439146041870117
1280,40,0.5,False,67.0,0.889171838760376
1280,40,0.5,False,37.0,0.8464698791503906
1280,40,0.5,False,166.0,0.714663028717041
1280,40,0.5,False,115.0,0.8114235401153564
1280,40,0.5,False,56.0,0.9323601722717285
1280,40,0.5,False,-50.0,0.8226151466369629
1280,40,0.5,False,-57.0,1.0789217948913574
1280,40,0.5,False,90.0,1.4051525592803955
1280,40,0.5,False,94.0,0.908137321472168
1280,40,0.5,False,172.0,1.118917465209961
1280,40,0.5,False,211.0,1.1589581966400146
1280,40,0.5,False,-42.0,1.0823452472686768
1280,40,0.5,False,75.0,1.0159170627593994
1280,40,0.5,False,114.0,1.4660961627960205
1280,40,0.5,False,-192.0,1.0424487590789795
1280,40,0.5,False,-188.0,0.93644118309021
1280,40,0.5,False,-75.0,0.896399974822998
1280,40,0.5,False,-91.0,0.8810536861419678
1280,40,0.5,False,-175.0,0.9478855133056641
1280,40,0.5,False,2.0,0.6663429737091064
1280,40,0.5,False,79.0,0.8510708808898926
1280,40,0.5,False,102.0,0.826845645904541
1280,40,0.5,False,130.0,0.6140825748443604
1280,40,0.5,False,36.0,0.745530366897583
1280,40,0.5,False,21.0,0.7353949546813965
1280,40,0.5,False,-13.0,0.8548886775970459
