Amplitude,Width,Visible time,From_left,Run,Time,Dx,Dy
1280,40,0.5,True,9,22,90,0
160,160,0.5,True,0,0,0,0
160,160,0.5,True,0,1,0,0
160,160,0.5,True,0,2,5,-2
160,160,0.5,True,0,3,60,-19
160,160,0.5,True,0,4,241,-9
160,160,0.5,True,0,5,482,-8
160,160,0.5,True,0,6,688,-66
160,160,0.5,True,0,7,916,-98
160,160,0.5,True,0,8,869,-78
160,160,0.5,True,0,9,575,-20
160,160,0.5,True,0,10,570,-24
160,160,0.5,True,0,11,632,-49
160,160,0.5,True,0,12,646,-63
160,160,0.5,True,0,13,254,-7
160,160,0.5,True,0,14,11,6
160,160,0.5,True,0,15,0,0
160,160,0.5,True,1,0,0,0
160,160,0.5,True,1,1,27,-1
160,160,0.5,True,1,2,160,-19
160,160,0.5,True,1,3,433,-7
160,160,0.5,True,1,4,711,-25
160,160,0.5,True,1,5,867,-94
160,160,0.5,True,1,6,785,-75
160,160,0.5,True,1,7,814,-13
160,160,0.5,True,1,8,668,-1
160,160,0.5,True,1,9,595,-1
160,160,0.5,True,1,10,505,-6
160,160,0.5,True,1,11,310,-5
160,160,0.5,True,1,12,65,8
160,160,0.5,True,2,0,0,0
160,160,0.5,True,2,1,5,0
160,160,0.5,True,2,2,190,-24
160,160,0.5,True,2,3,455,-70
160,160,0.5,True,2,4,596,-79
160,160,0.5,True,2,5,751,-82
160,160,0.5,True,2,6,792,-46
160,160,0.5,True,2,7,776,-16
160,160,0.5,True,2,8,777,-19
160,160,0.5,True,2,9,681,-23
160,160,0.5,True,2,10,456,-6
160,160,0.5,True,2,11,199,-7
160,160,0.5,True,2,12,9,1
160,160,0.5,True,3,0,0,0
160,160,0.5,True,3,1,80,1
160,160,0.5,True,3,2,151,-30
160,160,0.5,True,3,3,293,-20
160,160,0.5,True,3,4,498,-5
160,160,0.5,True,3,5,592,-3
160,160,0.5,True,3,6,676,-13
160,160,0.5,True,3,7,666,-45
160,160,0.5,True,3,8,627,-48
160,160,0.5,True,3,9,677,-5
160,160,0.5,True,3,10,568,1
160,160,0.5,True,3,11,423,3
160,160,0.5,True,3,12,234,0
160,160,0.5,True,3,13,12,4
160,160,0.5,True,4,0,0,0
160,160,0.5,True,4,1,0,0
160,160,0.5,True,4,2,1,0
160,160,0.5,True,4,3,217,-25
160,160,0.5,True,4,4,541,-59
160,160,0.5,True,4,5,682,-21
160,160,0.5,True,4,6,846,-7
160,160,0.5,True,4,7,863,-9
160,160,0.5,True,4,8,779,-3
160,160,0.5,True,4,9,587,-2
160,160,0.5,True,4,10,397,-4
160,160,0.5,True,4,11,239,-4
160,160,0.5,True,4,12,12,2
160,160,0.5,True,5,0,43,0
160,160,0.5,True,5,1,204,-1
160,160,0.5,True,5,2,289,-18
160,160,0.5,True,5,3,424,-18
160,160,0.5,True,5,4,596,-20
160,160,0.5,True,5,5,694,-11
160,160,0.5,True,5,6,768,-6
160,160,0.5,True,5,7,797,-4
160,160,0.5,True,5,8,647,-2
160,160,0.5,True,5,9,350,16
160,160,0.5,True,5,10,48,9
160,160,0.5,True,6,0,-36,6
160,160,0.5,True,6,1,-11,1
160,160,0.5,True,6,2,117,26
160,160,0.5,True,6,3,349,42
160,160,0.5,True,6,4,568,14
160,160,0.5,True,6,5,667,0
160,160,0.5,True,6,6,655,-6
160,160,0.5,True,6,7,569,-4
160,160,0.5,True,6,8,463,-2
160,160,0.5,True,6,9,352,-4
160,160,0.5,True,6,10,227,-2
160,160,0.5,True,6,11,107,-3
160,160,0.5,True,7,0,54,14
160,160,0.5,True,7,1,7,0
160,160,0.5,True,7,2,34,5
160,160,0.5,True,7,3,72,1
160,160,0.5,True,7,4,185,-13
160,160,0.5,True,7,5,378,-27
160,160,0.5,True,7,6,638,-36
160,160,0.5,True,7,7,700,-30
160,160,0.5,True,7,8,790,-14
160,160,0.5,True,7,9,685,-11
160,160,0.5,True,7,10,443,-1
160,160,0.5,True,7,11,121,5
160,160,0.5,True,8,0,48,9
160,160,0.5,True,8,1,229,8
160,160,0.5,True,8,2,368,2
160,160,0.5,True,8,3,570,4
160,160,0.5,True,8,4,719,0
160,160,0.5,True,8,5,712,4
160,160,0.5,True,8,6,583,2
160,160,0.5,True,8,7,416,-3
160,160,0.5,True,8,8,262,-11
160,160,0.5,True,8,9,43,-2
160,160,0.5,True,9,0,0,0
160,160,0.5,True,9,1,0,0
160,160,0.5,True,9,2,14,-1
160,160,0.5,True,9,3,227,-11
160,160,0.5,True,9,4,438,-6
160,160,0.5,True,9,5,637,-6
160,160,0.5,True,9,6,644,-4
160,160,0.5,True,9,7,506,-11
160,160,0.5,True,9,8,344,-8
160,160,0.5,True,9,9,252,-5
160,160,0.5,True,9,10,148,1
160,160,0.5,True,9,11,7,3
1280,160,0.5,True,0,0,0,0
1280,160,0.5,True,0,1,0,0
1280,160,0.5,True,0,2,0,0
1280,160,0.5,True,0,3,129,3
1280,160,0.5,True,0,4,452,-8
1280,160,0.5,True,0,5,836,-1
1280,160,0.5,True,0,6,1128,25
1280,160,0.5,True,0,7,1355,9
1280,160,0.5,True,0,8,1629,0
1280,160,0.5,True,0,9,1901,0
1280,160,0.5,True,0,10,2086,0
1280,160,0.5,True,0,11,2107,-17
1280,160,0.5,True,0,12,2047,-55
1280,160,0.5,True,0,13,2183,2
1280,160,0.5,True,0,14,2025,-13
1280,160,0.5,True,0,15,2087,-16
1280,160,0.5,True,0,16,1969,-50
1280,160,0.5,True,0,17,1832,-6
1280,160,0.5,True,0,18,1141,3
1280,160,0.5,True,0,19,1915,5
1280,160,0.5,True,0,20,1647,-22
1280,160,0.5,True,0,21,1277,-10
1280,160,0.5,True,0,22,716,-20
1280,160,0.5,True,0,23,300,-26
1280,160,0.5,True,0,24,2,-1
1280,160,0.5,True,1,0,0,0
1280,160,0.5,True,1,1,55,6
1280,160,0.5,True,1,2,406,22
1280,160,0.5,True,1,3,671,227
1280,160,0.5,True,1,4,1156,515
1280,160,0.5,True,1,5,1620,496
1280,160,0.5,True,1,6,2267,332
1280,160,0.5,True,1,7,2776,28
1280,160,0.5,True,1,8,2965,-35
1280,160,0.5,True,1,9,3010,-50
1280,160,0.5,True,1,10,2774,52
1280,160,0.5,True,1,11,2448,78
1280,160,0.5,True,1,12,2247,36
1280,160,0.5,True,1,13,1998,-68
1280,160,0.5,True,1,14,1806,-235
1280,160,0.5,True,1,15,1590,-186
1280,160,0.5,True,1,16,924,-107
1280,160,0.5,True,1,17,293,18
1280,160,0.5,True,2,0,0,0
1280,160,0.5,True,2,1,57,25
1280,160,0.5,True,2,2,274,45
1280,160,0.5,True,2,3,671,76
1280,160,0.5,True,2,4,1142,132
1280,160,0.5,True,2,5,1503,154
1280,160,0.5,True,2,6,1774,167
1280,160,0.5,True,2,7,2069,206
1280,160,0.5,True,2,8,2275,223
1280,160,0.5,True,2,9,2312,237
1280,160,0.5,True,2,10,2466,200
1280,160,0.5,True,2,11,2745,172
1280,160,0.5,True,2,12,2670,227
1280,160,0.5,True,2,13,2681,248
1280,160,0.5,True,2,14,2405,193
1280,160,0.5,True,2,15,2047,122
1280,160,0.5,True,2,16,1167,59
1280,160,0.5,True,2,17,1464,39
1280,160,0.5,True,2,18,1118,9
1280,160,0.5,True,2,19,455,2
1280,160,0.5,True,3,0,36,19
1280,160,0.5,True,3,1,141,27
1280,160,0.5,True,3,2,555,24
1280,160,0.5,True,3,3,1004,3
1280,160,0.5,True,3,4,1532,16
1280,160,0.5,True,3,5,2108,87
1280,160,0.5,True,3,6,2518,210
1280,160,0.5,True,3,7,2901,279
1280,160,0.5,True,3,8,2926,213
1280,160,0.5,True,3,9,2741,86
1280,160,0.5,True,3,10,2542,33
1280,160,0.5,True,3,11,2158,32
1280,160,0.5,True,3,12,1720,4
1280,160,0.5,True,3,13,1398,11
1280,160,0.5,True,3,14,1266,17
1280,160,0.5,True,3,15,1016,12
1280,160,0.5,True,3,16,847,-4
1280,160,0.5,True,3,17,467,-12
1280,160,0.5,True,3,18,152,-2
1280,160,0.5,True,3,19,42,0
1280,160,0.5,True,4,0,0,0
1280,160,0.5,True,4,1,54,11
1280,160,0.5,True,4,2,420,52
1280,160,0.5,True,4,3,1050,132
1280,160,0.5,True,4,4,1707,214
1280,160,0.5,True,4,5,2183,257
1280,160,0.5,True,4,6,2324,294
1280,160,0.5,True,4,7,2615,305
1280,160,0.5,True,4,8,2866,292
1280,160,0.5,True,4,9,2908,292
1280,160,0.5,True,4,10,2684,369
1280,160,0.5,True,4,11,2333,348
1280,160,0.5,True,4,12,2182,238
1280,160,0.5,True,4,13,1865,15
1280,160,0.5,True,4,14,1682,-61
1280,160,0.5,True,4,15,1298,-143
1280,160,0.5,True,4,16,513,-151
1280,160,0.5,True,4,17,-25,-149
1280,160,0.5,True,4,18,-24,-31
1280,160,0.5,True,5,0,1,0
1280,160,0.5,True,5,1,0,0
1280,160,0.5,True,5,2,1,0
1280,160,0.5,True,5,3,73,11
1280,160,0.5,True,5,4,110,5
1280,160,0.5,True,5,5,382,40
1280,160,0.5,True,5,6,947,99
1280,160,0.5,True,5,7,1628,153
1280,160,0.5,True,5,8,1978,195
1280,160,0.5,True,5,9,2262,243
1280,160,0.5,True,5,10,2340,266
1280,160,0.5,True,5,11,2414,256
1280,160,0.5,True,5,12,2422,292
1280,160,0.5,True,5,13,2326,337
1280,160,0.5,True,5,14,2312,290
1280,160,0.5,True,5,15,2283,254
1280,160,0.5,True,5,16,2201,159
1280,160,0.5,True,5,17,1387,79
1280,160,0.5,True,5,18,1951,53
1280,160,0.5,True,5,19,1853,30
1280,160,0.5,True,5,20,1457,-17
1280,160,0.5,True,5,21,1017,-14
1280,160,0.5,True,5,22,230,3
1280,160,0.5,True,6,0,0,-1
1280,160,0.5,True,6,1,0,0
1280,160,0.5,True,6,2,0,0
1280,160,0.5,True,6,3,95,18
1280,160,0.5,True,6,4,430,65
1280,160,0.5,True,6,5,963,246
1280,160,0.5,True,6,6,1574,394
1280,160,0.5,True,6,7,2218,387
1280,160,0.5,True,6,8,2671,344
1280,160,0.5,True,6,9,3050,331
1280,160,0.5,True,6,10,3355,246
1280,160,0.5,True,6,11,3120,109
1280,160,0.5,True,6,12,2707,214
1280,160,0.5,True,6,13,2278,243
1280,160,0.5,True,6,14,2230,140
1280,160,0.5,True,6,15,2117,12
1280,160,0.5,True,6,16,2049,-85
1280,160,0.5,True,6,17,1372,-93
1280,160,0.5,True,6,18,248,-10
1280,160,0.5,True,6,19,-5,8
1280,160,0.5,True,7,0,1,0
1280,160,0.5,True,7,1,186,62
1280,160,0.5,True,7,2,717,178
1280,160,0.5,True,7,3,1503,393
1280,160,0.5,True,7,4,2007,650
1280,160,0.5,True,7,5,3108,699
1280,160,0.5,True,7,6,3137,413
1280,160,0.5,True,7,7,3528,342
1280,160,0.5,True,7,8,3568,225
1280,160,0.5,True,7,9,3143,91
1280,160,0.5,True,7,10,2964,90
1280,160,0.5,True,7,11,2758,57
1280,160,0.5,True,7,12,2558,-31
1280,160,0.5,True,7,13,1829,-62
1280,160,0.5,True,7,14,1285,-30
1280,160,0.5,True,7,15,575,-12
1280,160,0.5,True,7,16,97,2
1280,160,0.5,True,8,0,1,2
1280,160,0.5,True,8,1,0,0
1280,160,0.5,True,8,2,0,0
1280,160,0.5,True,8,3,9,2
1280,160,0.5,True,8,4,221,46
1280,160,0.5,True,8,5,818,107
1280,160,0.5,True,8,6,1524,178
1280,160,0.5,True,8,7,2205,246
1280,160,0.5,True,8,8,2688,211
1280,160,0.5,True,8,9,2943,64
1280,160,0.5,True,8,10,3152,-16
1280,160,0.5,True,8,11,3178,-10
1280,160,0.5,True,8,12,2849,108
1280,160,0.5,True,8,13,2736,283
1280,160,0.5,True,8,14,2340,278
1280,160,0.5,True,8,15,2168,246
1280,160,0.5,True,8,16,1186,146
1280,160,0.5,True,8,17,1380,170
1280,160,0.5,True,8,18,879,92
1280,160,0.5,True,8,19,375,23
1280,160,0.5,True,8,20,75,5
1280,160,0.5,True,9,0,10,5
1280,160,0.5,True,9,1,127,59
1280,160,0.5,True,9,2,547,147
1280,160,0.5,True,9,3,1054,285
1280,160,0.5,True,9,4,1761,520
1280,160,0.5,True,9,5,2194,581
1280,160,0.5,True,9,6,2277,346
1280,160,0.5,True,9,7,2464,83
1280,160,0.5,True,9,8,2669,-36
1280,160,0.5,True,9,9,3006,-48
1280,160,0.5,True,9,10,3199,-20
1280,160,0.5,True,9,11,3191,10
1280,160,0.5,True,9,12,2963,-1
1280,160,0.5,True,9,13,2657,-65
1280,160,0.5,True,9,14,2166,-195
1280,160,0.5,True,9,15,1807,-234
1280,160,0.5,True,9,16,608,-161
1280,160,0.5,True,9,17,261,-86
1280,160,0.5,True,9,18,5,-2
1280,160,0.5,True,9,19,0,0
1280,160,0.5,True,9,20,-9,4
1280,160,0.5,True,9,21,-6,1
1280,160,0.5,True,9,22,-135,-10
1280,160,0.5,True,9,23,-137,-13
1280,160,0.5,True,9,24,-42,-1
1280,160,0.5,True,9,25,0,0
160,80,0.5,False,0,0,0,0
160,80,0.5,False,0,1,0,3
160,80,0.5,False,0,2,0,-1
160,80,0.5,False,0,3,-14,-2
160,80,0.5,False,0,4,-379,-38
160,80,0.5,False,0,5,-500,-74
160,80,0.5,False,0,6,-411,-40
160,80,0.5,False,0,7,-451,-6
160,80,0.5,False,0,8,-665,11
160,80,0.5,False,0,9,-1244,38
160,80,0.5,False,0,10,-1291,124
160,80,0.5,False,0,11,-1281,140
160,80,0.5,False,0,12,-737,61
160,80,0.5,False,1,0,6,-3
160,80,0.5,False,1,1,0,0
160,80,0.5,False,1,2,0,0
160,80,0.5,False,1,3,-162,29
160,80,0.5,False,1,4,-488,75
160,80,0.5,False,1,5,-743,82
160,80,0.5,False,1,6,-716,37
160,80,0.5,False,1,7,-670,37
160,80,0.5,False,1,8,-685,18
160,80,0.5,False,1,9,-671,15
160,80,0.5,False,1,10,-449,2
160,80,0.5,False,1,11,-165,-8
160,80,0.5,False,1,12,-13,0
160,80,0.5,False,2,0,18,0
160,80,0.5,False,2,1,0,0
160,80,0.5,False,2,2,0,0
160,80,0.5,False,2,3,-21,6
160,80,0.5,False,2,4,-338,91
160,80,0.5,False,2,5,-634,77
160,80,0.5,False,2,6,-622,5
160,80,0.5,False,2,7,-623,-15
160,80,0.5,False,2,8,-652,-4
160,80,0.5,False,2,9,-645,14
160,80,0.5,False,2,10,-531,20
160,80,0.5,False,2,11,-492,1
160,80,0.5,False,2,12,-388,2
160,80,0.5,False,2,13,-140,-3
160,80,0.5,False,3,0,-2,1
160,80,0.5,False,3,1,0,0
160,80,0.5,False,3,2,0,0
160,80,0.5,False,3,3,-81,16
160,80,0.5,False,3,4,-488,57
160,80,0.5,False,3,5,-828,85
160,80,0.5,False,3,6,-785,71
160,80,0.5,False,3,7,-704,15
160,80,0.5,False,3,8,-649,15
160,80,0.5,False,3,9,-675,39
160,80,0.5,False,3,10,-544,53
160,80,0.5,False,3,11,-411,60
160,80,0.5,False,3,12,-53,17
160,80,0.5,False,4,0,0,0
160,80,0.5,False,4,1,-68,17
160,80,0.5,False,4,2,-400,69
160,80,0.5,False,4,3,-698,93
160,80,0.5,False,4,4,-709,59
160,80,0.5,False,4,5,-626,9
160,80,0.5,False,4,6,-543,5
160,80,0.5,False,4,7,-612,22
160,80,0.5,False,4,8,-398,24
160,80,0.5,False,4,9,-162,1
160,80,0.5,False,4,10,-55,-1
160,80,0.5,False,4,11,0,0
160,80,0.5,False,5,0,24,7
160,80,0.5,False,5,1,1,0
160,80,0.5,False,5,2,-1,0
160,80,0.5,False,5,3,-80,19
160,80,0.5,False,5,4,-373,35
160,80,0.5,False,5,5,-629,41
160,80,0.5,False,5,6,-707,35
160,80,0.5,False,5,7,-658,39
160,80,0.5,False,5,8,-636,50
160,80,0.5,False,5,9,-511,56
160,80,0.5,False,5,10,-222,15
160,80,0.5,False,5,11,-19,0
160,80,0.5,False,5,12,59,-7
160,80,0.5,False,5,13,84,3
160,80,0.5,False,6,0,0,0
160,80,0.5,False,6,1,-92,12
160,80,0.5,False,6,2,-388,48
160,80,0.5,False,6,3,-580,26
160,80,0.5,False,6,4,-628,25
160,80,0.5,False,6,5,-623,29
160,80,0.5,False,6,6,-614,27
160,80,0.5,False,6,7,-519,39
160,80,0.5,False,6,8,-458,46
160,80,0.5,False,6,9,-356,36
160,80,0.5,False,6,10,-188,4
160,80,0.5,False,6,11,-28,-1
160,80,0.5,False,6,12,-5,0
160,80,0.5,False,7,0,10,0
160,80,0.5,False,7,1,0,0
160,80,0.5,False,7,2,-57,24
160,80,0.5,False,7,3,-364,68
160,80,0.5,False,7,4,-496,39
160,80,0.5,False,7,5,-666,11
160,80,0.5,False,7,6,-570,-5
160,80,0.5,False,7,7,-498,-33
160,80,0.5,False,7,8,-351,-3
160,80,0.5,False,7,9,-264,5
160,80,0.5,False,7,10,-162,1
160,80,0.5,False,7,11,-123,-4
160,80,0.5,False,7,12,-115,2
160,80,0.5,False,7,13,-4,1
160,80,0.5,False,8,0,0,1
160,80,0.5,False,8,1,0,-1
160,80,0.5,False,8,2,-60,2
160,80,0.5,False,8,3,-321,50
160,80,0.5,False,8,4,-471,57
160,80,0.5,False,8,5,-616,50
160,80,0.5,False,8,6,-647,62
160,80,0.5,False,8,7,-708,73
160,80,0.5,False,8,8,-728,72
160,80,0.5,False,8,9,-495,32
160,80,0.5,False,8,10,-335,11
160,80,0.5,False,8,11,-109,7
160,80,0.5,False,8,12,-1,0
160,80,0.5,False,9,0,2,0
160,80,0.5,False,9,1,0,0
160,80,0.5,False,9,2,-8,1
160,80,0.5,False,9,3,-95,11
160,80,0.5,False,9,4,-410,52
160,80,0.5,False,9,5,-732,89
160,80,0.5,False,9,6,-809,61
160,80,0.5,False,9,7,-715,27
160,80,0.5,False,9,8,-790,49
160,80,0.5,False,9,9,-790,41
160,80,0.5,False,9,10,-355,-6
160,80,0.5,False,9,11,-35,-2
320,80,0.5,False,0,0,0,0
320,80,0.5,False,0,1,-113,12
320,80,0.5,False,0,2,-541,83
320,80,0.5,False,0,3,-925,130
320,80,0.5,False,0,4,-852,94
320,80,0.5,False,0,5,-742,36
320,80,0.5,False,0,6,-673,24
320,80,0.5,False,0,7,-729,49
320,80,0.5,False,0,8,-825,79
320,80,0.5,False,0,9,-796,55
320,80,0.5,False,0,10,-717,43
320,80,0.5,False,0,11,-534,11
320,80,0.5,False,0,12,-272,1
320,80,0.5,False,0,13,-207,7
320,80,0.5,False,0,14,-125,9
320,80,0.5,False,0,15,-24,3
320,80,0.5,False,0,16,0,0
320,80,0.5,False,1,0,0,0
320,80,0.5,False,1,1,-41,8
320,80,0.5,False,1,2,-113,19
320,80,0.5,False,1,3,-254,24
320,80,0.5,False,1,4,-671,100
320,80,0.5,False,1,5,-981,127
320,80,0.5,False,1,6,-1197,126
320,80,0.5,False,1,7,-1193,84
320,80,0.5,False,1,8,-1093,54
320,80,0.5,False,1,9,-1068,69
320,80,0.5,False,1,10,-1012,102
320,80,0.5,False,1,11,-821,72
320,80,0.5,False,1,12,-424,46
320,80,0.5,False,1,13,-33,7
320,80,0.5,False,2,0,-45,7
320,80,0.5,False,2,1,-313,59
320,80,0.5,False,2,2,-587,94
320,80,0.5,False,2,3,-901,109
320,80,0.5,False,2,4,-1027,110
320,80,0.5,False,2,5,-1137,142
320,80,0.5,False,2,6,-1399,183
320,80,0.5,False,2,7,-1523,183
320,80,0.5,False,2,8,-1220,94
320,80,0.5,False,2,9,-835,16
320,80,0.5,False,2,10,-368,6
320,80,0.5,False,2,11,-21,2
320,80,0.5,False,3,0,4,0
320,80,0.5,False,3,1,-52,1
320,80,0.5,False,3,2,-189,47
320,80,0.5,False,3,3,-589,139
320,80,0.5,False,3,4,-1095,143
320,80,0.5,False,3,5,-1264,122
320,80,0.5,False,3,6,-1067,28
320,80,0.5,False,3,7,-880,12
320,80,0.5,False,3,8,-934,36
320,80,0.5,False,3,9,-943,25
320,80,0.5,False,3,10,-740,-2
320,80,0.5,False,3,11,-566,-10
320,80,0.5,False,3,12,-296,-12
320,80,0.5,False,3,13,-18,-1
320,80,0.5,False,4,0,-36,-7
320,80,0.5,False,4,1,-171,11
320,80,0.5,False,4,2,-482,72
320,80,0.5,False,4,3,-560,78
320,80,0.5,False,4,4,-1015,139
320,80,0.5,False,4,5,-1227,148
320,80,0.5,False,4,6,-1433,63
320,80,0.5,False,4,7,-1419,-21
320,80,0.5,False,4,8,-1349,-76
320,80,0.5,False,4,9,-1203,-93
320,80,0.5,False,4,10,-921,-66
320,80,0.5,False,4,11,-617,-68
320,80,0.5,False,4,12,-348,-45
320,80,0.5,False,4,13,-79,-13
320,80,0.5,False,5,0,-44,-3
320,80,0.5,False,5,1,-114,5
320,80,0.5,False,5,2,-392,82
320,80,0.5,False,5,3,-666,111
320,80,0.5,False,5,4,-778,91
320,80,0.5,False,5,5,-765,73
320,80,0.5,False,5,6,-688,62
320,80,0.5,False,5,7,-724,71
320,80,0.5,False,5,8,-861,76
320,80,0.5,False,5,9,-1135,79
320,80,0.5,False,5,10,-1194,16
320,80,0.5,False,5,11,-945,-44
320,80,0.5,False,5,12,-660,-43
320,80,0.5,False,5,13,-178,-12
320,80,0.5,False,5,14,-3,0
320,80,0.5,False,5,15,0,0
320,80,0.5,False,6,0,0,-1
320,80,0.5,False,6,1,0,0
320,80,0.5,False,6,2,0,1
320,80,0.5,False,6,3,2,1
320,80,0.5,False,6,4,-16,9
320,80,0.5,False,6,5,-393,70
320,80,0.5,False,6,6,-927,110
320,80,0.5,False,6,7,-1001,110
320,80,0.5,False,6,8,-994,69
320,80,0.5,False,6,9,-1126,119
320,80,0.5,False,6,10,-1125,86
320,80,0.5,False,6,11,-878,-29
320,80,0.5,False,6,12,-305,-25
320,80,0.5,False,7,0,23,1
320,80,0.5,False,7,1,0,-1
320,80,0.5,False,7,2,0,0
320,80,0.5,False,7,3,0,0
320,80,0.5,False,7,4,-242,41
320,80,0.5,False,7,5,-888,128
320,80,0.5,False,7,6,-925,149
320,80,0.5,False,7,7,-958,76
320,80,0.5,False,7,8,-1057,35
320,80,0.5,False,7,9,-1092,22
320,80,0.5,False,7,10,-1014,6
320,80,0.5,False,7,11,-875,-7
320,80,0.5,False,7,12,-633,-41
320,80,0.5,False,7,13,-121,-24
320,80,0.5,False,7,14,0,0
320,80,0.5,False,8,0,-29,-4
320,80,0.5,False,8,1,-169,-1
320,80,0.5,False,8,2,-386,27
320,80,0.5,False,8,3,-779,58
320,80,0.5,False,8,4,-1027,58
320,80,0.5,False,8,5,-1225,62
320,80,0.5,False,8,6,-1305,29
320,80,0.5,False,8,7,-1204,11
320,80,0.5,False,8,8,-1260,21
320,80,0.5,False,8,9,-1149,5
320,80,0.5,False,8,10,-890,-2
320,80,0.5,False,8,11,-640,5
320,80,0.5,False,8,12,-254,2
320,80,0.5,False,8,13,-3,0
320,80,0.5,False,9,0,-125,2
320,80,0.5,False,9,1,-325,28
320,80,0.5,False,9,2,-515,56
320,80,0.5,False,9,3,-948,104
320,80,0.5,False,9,4,-1187,112
320,80,0.5,False,9,5,-1232,61
320,80,0.5,False,9,6,-1153,23
320,80,0.5,False,9,7,-945,15
320,80,0.5,False,9,8,-709,13
320,80,0.5,False,9,9,-561,61
320,80,0.5,False,9,10,-339,63
640,80,0.5,True,0,0,0,0
640,80,0.5,True,0,1,23,-3
640,80,0.5,True,0,2,294,-9
640,80,0.5,True,0,3,627,-1
640,80,0.5,True,0,4,778,10
640,80,0.5,True,0,5,492,128
640,80,0.5,True,0,6,602,272
640,80,0.5,True,0,7,987,102
640,80,0.5,True,0,8,1032,-2
640,80,0.5,True,0,9,848,2
640,80,0.5,True,0,10,466,20
640,80,0.5,True,0,11,243,1
640,80,0.5,True,0,12,1,0
640,80,0.5,True,1,0,-1,0
640,80,0.5,True,1,1,0,0
640,80,0.5,True,1,2,0,0
640,80,0.5,True,1,3,1,0
640,80,0.5,True,1,4,165,0
640,80,0.5,True,1,5,727,6
640,80,0.5,True,1,6,1222,-11
640,80,0.5,True,1,7,1128,-31
640,80,0.5,True,1,8,986,-1
640,80,0.5,True,1,9,1046,62
640,80,0.5,True,1,10,1322,62
640,80,0.5,True,1,11,1315,22
640,80,0.5,True,1,12,1120,16
640,80,0.5,True,1,13,767,6
640,80,0.5,True,1,14,469,10
640,80,0.5,True,1,15,510,-16
640,80,0.5,True,1,16,162,-29
640,80,0.5,True,2,0,-8,2
640,80,0.5,True,2,1,0,-1
640,80,0.5,True,2,2,0,0
640,80,0.5,True,2,3,27,0
640,80,0.5,True,2,4,72,0
640,80,0.5,True,2,5,441,0
640,80,0.5,True,2,6,984,-8
640,80,0.5,True,2,7,1547,-6
640,80,0.5,True,2,8,1674,15
640,80,0.5,True,2,9,1760,43
640,80,0.5,True,2,10,1805,37
640,80,0.5,True,2,11,1902,11
640,80,0.5,True,2,12,1840,6
640,80,0.5,True,2,13,1456,-3
640,80,0.5,True,2,14,880,7
640,80,0.5,True,2,15,464,8
640,80,0.5,True,2,16,37,4
640,80,0.5,True,3,0,28,-4
640,80,0.5,True,3,1,40,-2
640,80,0.5,True,3,2,57,0
640,80,0.5,True,3,3,107,3
640,80,0.5,True,3,4,561,-16
640,80,0.5,True,3,5,1132,16
640,80,0.5,True,3,6,1583,100
640,80,0.5,True,3,7,1908,120
640,80,0.5,True,3,8,1841,54
640,80,0.5,True,3,9,1764,32
640,80,0.5,True,3,10,1625,27
640,80,0.5,True,3,11,1504,7
640,80,0.5,True,3,12,1390,-2
640,80,0.5,True,3,13,901,-11
640,80,0.5,True,3,14,186,4
640,80,0.5,True,4,0,17,0
640,80,0.5,True,4,1,282,20
640,80,0.5,True,4,2,718,28
640,80,0.5,True,4,3,1259,28
640,80,0.5,True,4,4,1637,20
640,80,0.5,True,4,5,1696,7
640,80,0.5,True,4,6,1830,93
640,80,0.5,True,4,7,1693,199
640,80,0.5,True,4,8,1772,148
640,80,0.5,True,4,9,1558,11
640,80,0.5,True,4,10,1265,-17
640,80,0.5,True,4,11,641,38
640,80,0.5,True,4,12,104,57
640,80,0.5,True,5,0,-2,-26
640,80,0.5,True,5,1,30,-4
640,80,0.5,True,5,2,292,6
640,80,0.5,True,5,3,805,7
640,80,0.5,True,5,4,1297,59
640,80,0.5,True,5,5,1946,143
640,80,0.5,True,5,6,2203,183
640,80,0.5,True,5,7,2362,157
640,80,0.5,True,5,8,2203,80
640,80,0.5,True,5,9,1869,62
640,80,0.5,True,5,10,1452,110
640,80,0.5,True,5,11,601,164
640,80,0.5,True,6,0,6,1
640,80,0.5,True,6,1,242,24
640,80,0.5,True,6,2,600,13
640,80,0.5,True,6,3,936,23
640,80,0.5,True,6,4,1330,33
640,80,0.5,True,6,5,1629,53
640,80,0.5,True,6,6,1814,104
640,80,0.5,True,6,7,1928,128
640,80,0.5,True,6,8,1771,138
640,80,0.5,True,6,9,1613,116
640,80,0.5,True,6,10,1206,26
640,80,0.5,True,6,11,882,4
640,80,0.5,True,6,12,454,5
640,80,0.5,True,7,0,0,0
640,80,0.5,True,7,1,1,0
640,80,0.5,True,7,2,150,7
640,80,0.5,True,7,3,520,5
640,80,0.5,True,7,4,1124,33
640,80,0.5,True,7,5,1559,111
640,80,0.5,True,7,6,1816,183
640,80,0.5,True,7,7,1864,214
640,80,0.5,True,7,8,1830,190
640,80,0.5,True,7,9,1558,93
640,80,0.5,True,7,10,1334,8
640,80,0.5,True,7,11,1036,-12
640,80,0.5,True,7,12,373,-5
640,80,0.5,True,8,0,-1,0
640,80,0.5,True,8,1,3,-3
640,80,0.5,True,8,2,16,1
640,80,0.5,True,8,3,315,17
640,80,0.5,True,8,4,715,15
640,80,0.5,True,8,5,1045,58
